1.54238148272193	0.112194302697706	1.68176136676782
0.342845357028986	1.27487064718021	0.503346734559883
2.20110378124465	1.88412427924414	2.20711756445162
1.01910951714763	1.72120373460312	1.16893535387559
0.513962851607814	0.0939206471799519	1.68191066289287
2.20053916960410	0.540741189995071	2.35065088318712
1.68570661865211	1.13073884906601	1.68369583489693
1.01734474218659	1.72183287152328	2.19751462624251
2.20095446680597	1.86482632614792	1.17871764404081
1.01760442739071	0.703174279248171	2.34003983299932
1.67632672591843	1.29314430269293	0.503496030686066
2.21682598564768	0.519989227939163	1.01699352254377
1.53266956354481	2.31218803465834	0.501872789024111
1.01775374183123	0.683876326143807	1.00653975341004
0.352380281697909	1.12828287377201	1.68069292244347
